Volatility 3 Framework 2.10.0

Offset	Name
0x83056d4ba630	\$Directory
0x83056d4bb5d0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_3
0x83056d4bcd40	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\icudtl.dat
0x83056d4bd6a0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\v8_context_snapshot.bin
0x83056d4bd9c0	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\msedge_100_percent.pak
0x83056d4be640	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000063.ldb
0x83056d4c0ee0	\Windows\SoftwareDistribution\DataStore\Logs\edbtmp.log
0x83056d4c2970	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_1
0x83056d4c2c90	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0
0x83056d4c35f0	\Windows\System32\en-US\KernelBase.dll.mui
0x83056d4c4590	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\MSIMGSIZ.DAT
0x83056d4c48b0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\History-journal
0x83056d4c4bd0	\$Directory
0x83056d4c53a0	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
0x83056d4c5850	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0
0x83056d4c64d0	\$Directory
0x83056de02690	\$Directory
0x83056de04470	䓈淠茅￿䓈淠茅￿
0x83056de061f0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOG
0x83056de06ce0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOCK
0x83056de144b0	䔈淡茅￿䔈淡茅￿
0x83056de228a0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000054.ldb
0x83056de244f0	䕈淢茅￿䕈淢茅￿
0x83056de28980	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000055.log
0x83056de29dd0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000054.ldb
0x83056de2c670	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000003.ldb
0x83056de2e740	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000010.ldb
0x83056de32d90	\Windows\System32\dlnashext.dll
0x83056de34690	\$Directory
0x83056de36440	\Windows\System32\wpdshext.dll
0x83056de8b500	\Windows\WinSxS\Catalogs
0x83056de8be60	\ProgramData\USOShared\Logs\User\NotifyIcon.6aabeed6-e17c-4526-ab31-40903a9fb946.1.etl
0x83056de8e0c0	\Windows\WinSxS\Manifests
0x83056de8e890	\$Directory
0x83056de8f830	\Windows\WinSxS
0x83056de90190	\Windows\System32\en-US\crypt32.dll.mui
0x83056de90320	\$Directory
0x83056de923f0	\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll
0x83056de93840	\Windows\servicing\en-US\CbsMsg.dll.mui
0x83056de944f0	䕈淩茅￿䕈淩茅￿
0x83056de96bd0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\ReserveManager.dll
0x83056de99600	\$Directory
0x83056de9b220	\Windows\System32\MusNotifyIcon.exe
0x83056de9b860	\Windows\System32\vss_ps.dll
0x83056de9e100	\$Directory
0x83056de9f6e0	\$Directory
0x83056dea17b0	\Windows\System32
0x83056dea1df0	\Windows\System32\Dism\ImagingProvider.dll
0x83056dea2a70	\$Directory
0x83056dea3a10	\Windows\System32\Dism\WimProvider.dll
0x83056dea7570	\Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e63-18c4-11ea-a811-000d3aa4692b}.TM
0x83056dea7700	\Windows\System32\config\COMPONENTS{53b39e63-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0x83056dea8ce0	\Windows\System32\config\COMPONENTS.LOG1
0x83056dea9960	\Windows\System32\config\COMPONENTS{53b39e63-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x83056dea9af0	\Windows\System32\config\COMPONENTS{53b39e63-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x83056dea9c80	\Windows\System32\config\COMPONENTS
0x83056dea9e10	\Windows\System32\config\COMPONENTS.LOG2
0x83056deaa130	\Windows\System32\en-US\MusNotifyIcon.exe.mui
0x83056deaa450	\Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e63-18c4-11ea-a811-000d3aa4692b}.TM
0x83056deab8a0	\Windows\Globalization\ICU\timezoneTypes.res
0x83056deabbc0	\Windows\System32\en-US\windows.storage.dll.mui
0x83056deac840	\Windows\Globalization\ICU\icudtl.dat
0x83056deaedc0	\Windows\System32\webplatstorageserver.dll
0x83056deaf270	\$Directory
0x83056deb0850	\Windows\System32\dllhost.exe
0x83056deb11b0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\first_party_sets.db-journal
0x83056deb30f0	\$Directory
0x83056deb4540	\$Directory
0x83056deb5e40	\Users\rashmi\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log
0x83056deb6160	\$Directory
0x83056deb67a0	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm
0x83056deb7420	\Users\rashmi\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log
0x83056deb7740	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm
0x83056deb7a60	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.edb
0x83056deb80a0	\$Directory
0x83056debf120	\Windows\Fonts\simsun.ttc
0x83056debf440	\Windows\Fonts\simsun.ttc
0x83056debfda0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.1110_none_792d1c772443f647\comctl32.dll
0x83056dec00c0	\Windows\Fonts\seguisb.ttf
0x83056dec1830	\Windows\SystemResources\edgehtml.dll.mun
0x83056dec24b0	\$Directory
0x83056dec2af0	\$Directory
0x83056dec48a0	\Windows\Fonts\StaticCache.dat
0x83056dec7c30	\Windows\System32\en-US\combase.dll.mui
0x83056dec8ef0	\Windows\System32\en-US\KernelBase.dll.mui
0x83056dec9210	\Users\rashmi\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log
0x83056df877c0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\TiWorker.exe
0x83056df88c10	\Windows\System32
0x83056df89a20	\Windows\System32\wdscore.dll
0x83056df8ab50	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0x83056df8b4b0	\Windows\System32\normnfc.nls
0x83056df8c770	\Windows\System32\en-US\qmgr.dll.mui
0x83056df90140	\Users\rashmi\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData
0x83056df902d0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.6.gthr
0x83056df90aa0	\Windows\System32\Dism\DismCorePS.dll
0x83056df90dc0	\$Directory
0x83056df91bd0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x83056df91d60	\Windows\System32\ngclocal.dll
0x83056df92850	\Windows\System32\en-US\netmsg.dll.mui
0x83056df93e30	\Windows\System32\LicenseManagerSvc.dll
0x83056df944a0	䓸淹茅￿䓸淹茅￿
0x83056df96090	\Endpoint
0x83056df963b0	\Windows\System32\Dism\DismProv.dll
0x83056df96540	\Windows\System32\winevt\Logs\Microsoft-Windows-RestartManager%4Operational.evtx
0x83056df966d0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\wdscore.dll
0x83056df96b80	\Windows\Logs\CBS\CBS.log
0x83056df97e40	\Windows\System32
0x83056df98160	\Windows\System32\en-US\winnlsres.dll.mui
0x83056df98480	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\CbsCore.dll
0x83056df987a0	\Windows\System32\wimgapi.dll
0x83056df98930	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0x83056df98de0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\dpx.dll
0x83056df99bf0	\CMApi
0x83056df99d80	\Windows\System32\en-US\KernelBase.dll.mui
0x83056df9a3c0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4892_none_7de7b6f67ca95529\drupdate.dll
0x83056df9ab90	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Breadcrumbs
0x83056df9ad20	\Windows\System32\en-US\winnlsres.dll.mui
0x83056df9b360	\Endpoint
0x83056df9bcc0	\Windows\System32\en-US\Windows.Web.dll.mui
0x83056df9cc60	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.6.Crwl
0x83056df9dd90	\CMApi
0x83056dfa95f0	\Windows\Fonts\sserife.fon
0x83056dfabb70	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000059.ldb
0x83056dfabd00	\$Directory
0x83056dfabe90	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\LOG
0x83056dfac340	\$Directory
0x83056dfac980	\Windows\System32\winevt\Logs\Microsoft-Windows-Time-Service%4Operational.evtx
0x83056dfacb10	\$Directory
0x83056dfad2e0	\$Directory
0x83056dfad600	\$Directory
0x83056dfad920	\$Directory
0x83056dfadab0	\$Directory
0x83056dfaddd0	\$Directory
0x83056dfae410	\$Directory
0x83056dfaed70	\$Directory
0x83056dfaf090	\$Directory
0x83056dfaf6d0	\$Directory
0x83056dfaf860	\$Directory
0x83056dfaf9f0	\$Directory
0x83056dfafea0	\$Directory
0x83056dfb01c0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\History
0x83056dfb0350	\$Directory
0x83056dfb0670	\$Directory
0x83056dfb0800	\$Directory
0x83056dfb0990	\$Directory
0x83056dfb0b20	\$Directory
0x83056dfb0cb0	\CMNotify
0x83056dfb0e40	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000064.log
0x83056dfb1160	\$Directory
0x83056dfb1610	\$Directory
0x83056dfb1930	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\LOCK
0x83056dfb1ac0	\$Directory
0x83056dfb1c50	\$Directory
0x83056dfb1de0	\$Directory
0x83056dfb2100	\$Directory
0x83056dfb2420	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x83056dfb2740	\$Directory
0x83056dfb3230	\$Directory
0x83056dfb3550	\$Directory
0x83056dfb3a00	\$Directory
0x83056dfb4520	䕸添茅￿䕸添茅￿
0x83056dfb4680	\Windows\appcompat\Programs\Amcache.hve.tmp.LOG1
0x83056dfb4810	\Windows\appcompat\Programs\Amcache.hve.tmp
0x83056dfb4b30	\$Directory
0x83056dfb4cc0	\Windows\appcompat\Programs\Amcache.hve.tmp.LOG2
0x83056dfb4e50	\$Directory
0x83056dfb5300	\$Directory
0x83056dfb5940	\$Directory
0x83056dfb6110	\$Directory
0x83056dfb6430	\$Directory
0x83056dfb65c0	\$Directory
0x83056dfb6c00	\$Directory
0x83056dfb70b0	\$Directory
0x83056dfb7880	\$Directory
0x83056dfb8820	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\Database\MANIFEST-000059
0x83056dfb8e60	\Windows\System32\winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx
0x83056dfba8f0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\EdgeEDrop\EdgeEDropSQLite.db
0x83056dfbac10	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\Database\000061.log
0x83056dfbec20	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\LOG
0x83056dfc17e0	\$Directory
0x83056dfc1970	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2
0x83056dfc1b00	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3
0x83056dfc2140	\Windows\System32\drivers\etc
0x83056dfc2460	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\LOCK
0x83056dfc2c30	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79\icudtl.dat
0x83056dfc2dc0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_1
0x83056dfc38b0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_3
0x83056dfc3bd0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\GraphiteDawnCache\data_2
0x83056dfc5660	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000069.ldb
0x83056dfc57f0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000070.log
0x83056e1021e0	\Windows\System32
0x83056e103e00	\Windows\System32\winbioext.dll
0x83056e104470	䓈渐茅￿䓈渐茅￿
0x83056e104a80	\Windows\System32\en-US\KernelBase.dll.mui
0x83056e104da0	\Windows\System32\bitsigd.dll
0x83056e1050c0	\
0x83056e1053e0	\wkssvc
0x83056e105d40	\ProgramData\USOPrivate\UpdateStore\store.db
0x83056e1061f0	\Windows\servicing\TrustedInstaller.exe
0x83056e106380	\CMApi
0x83056e106510	\CMNotify
0x83056e1066a0	\Windows\System32\qmgr.dll
0x83056e106ce0	\CMNotify
0x83056e1074b0	\Windows\SoftwareDistribution\DataStore\Logs\tmp.edb
0x83056e1077d0	\Windows\System32\upnp.dll
0x83056e108db0	\CMNotify
0x83056e1093f0	\Windows\System32\newdev.dll
0x83056e109710	\Windows\System32\devrtl.dll
0x83056e109d50	\Windows\System32\en-US\svchost.exe.mui
0x83056e10a390	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.2180_none_7e328fe47c714aab\wdscore.dll
0x83056e10a520	\Windows\Logs\CBS\CBS.log
0x83056e10a6b0	\$CachedWriteThrough
0x83056e10a840	\Windows\servicing\en-US\TrustedInstaller.exe.mui
0x83056e10a9d0	\CMNotify
0x83056e10ab60	\CMNotify
0x83056e10ae80	\Windows\System32\en-US\winnlsres.dll.mui
0x83056e10b1a0	\Windows\System32
0x83056e10b330	\Windows\System32\WinBioPlugIns\FaceBootstrapAdapter.dll
0x83056e10b650	\Windows\System32\UpdateDeploymentProvider.dll
0x83056e10bb00	\Windows\System32\WinBioDatabase\51F39552-1075-4199-B513-0C10EA185DB0.DAT
0x83056e10c140	\Windows\Logs\CBS\CBS.log
0x83056e10c5f0	\$Directory
0x83056e10c910	\ProgramData\Microsoft\Network\Downloader\qmgr.db
0x83056e10da40	\Windows\System32\en-US\newdev.dll.mui
0x83056e10e530	\ProgramData\Microsoft\Network\Downloader\qmgr.db
0x83056e10eb70	\Windows\System32\spp.dll
0x83056e10f340	\wkssvc
0x83056e1102e0	\Windows\System32\fcon.dll
0x83056e110600	\Windows\System32\srclient.dll
0x83056e111280	\Windows\System32\AppXApplicabilityBlob.dll
0x83056e111730	\Windows\servicing\CbsMsg.dll
0x83056e114480	\Windows\System32\energy.dll
0x83056e1144b0	䔈渑茅￿䔈渑茅￿
0x83056e115420	\Windows\WinSxS\Temp\InFlight\8d1ecf12450bdb0101000000541e9011
0x83056e116b90	\Windows\System32\en-US\KernelBase.dll.mui
0x83056e1179a0	\$Directory
0x83056e117e50	\$Directory
0x83056e118170	\Windows\System32\en-US\webservices.dll.mui
0x83056e118620	\Windows\System32\WinBioDatabase\51F39552-1075-4199-B513-0C10EA185DB0.DAT
0x83056e11b500	\srvsvc
0x83056e11be60	\Windows\SysWOW64\edgehtml.dll
0x83056e11c180	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.CppWinrt.dll
0x83056e11d2b0	\Windows\System32\en-US\d2d1.dll.mui
0x83056e11da80	\$ConvertToNonresident
0x83056e11dda0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\BatteryFlyoutExperience.dll
0x83056e11ed40	\Windows\System32\en-US\svchost.exe.mui
0x83056e120c80	\Windows\System32\wscui.cpl
0x83056e1215e0	\Windows\System32\winevt\Logs\Microsoft-Windows-UserPnp%4ActionCenter.evtx
0x83056e121770	\Windows\System32\en-US\wscui.cpl.mui
0x83056e121900	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx
0x83056e121a90	\Windows\System32\winevt\Logs\Microsoft-Windows-WorkFolders%4WHC.evtx
0x83056e1223f0	\Windows\System32\werconcpl.dll
0x83056e122a30	\Windows\System32\wscui.cpl
0x83056e122ee0	\$Directory
0x83056e123520	\Windows\System32\en-US\ActionCenter.dll.mui
0x83056e1239d0	\Windows\System32\pcadm.dll
0x83056e123cf0	\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx
0x83056e1241a0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x83056e1244c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx
0x83056e1281b0	\Windows\System32\wosc.dll
0x83056e128980	\Windows\System32\en-US\wer.dll.mui
0x83056e12b9f0	\$Directory
0x83056e1328e0	\Dev\Query
0x83056e132a70	\Dev\Query
0x83056e134b40	\Windows\System32\InstallService.dll
0x83056e164b40	\Windows\WinSxS
0x83056e1654a0	\Windows\WinSxS\Manifests
0x83056e166440	\Windows\WinSxS\Catalogs
0x83056e167250	\Windows\WinSxS
0x83056e169c80	\Windows\System32\en-US\tquery.dll.mui
0x83056e16adb0	\$Directory
0x83056e16c520	\Windows\System32\wuauclt.exe
0x83056e16d1a0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\BrowserMetrics\BrowserMetrics-66ED4990-49C.pma
0x83056e16d970	\$Directory
0x83056e16f400	\Windows\System32\Dism\LogProvider.dll
0x83056e16fa40	\$Directory
0x83056e1722e0	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx
0x83056e172c40	\$Directory
0x83056e173280	\Windows\System32\en-US\KernelBase.dll.mui
0x83056e173730	\$Directory
0x83056e174090	\$Directory
0x83056e176610	\Windows\System32\svchost.exe
0x83056e1767a0	\$Directory
0x83056e17f5d0	\Windows\System32\en-US\netmsg.dll.mui
0x83056e186b00	\crashpad_1180_CXYLWUPCFHKLJGKR
0x83056e187140	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\lockfile
0x83056e1899e0	\Windows\System32\en-US\KernelBase.dll.mui
0x83056e18aca0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0x83056e18b470	\crashpad_1180_CXYLWUPCFHKLJGKR
0x83056e18b790	\Windows\System32
0x83056e18bab0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\CrashpadMetrics-active.pma
0x83056e18c5a0	\Windows\System32\en-US\Windows.Web.dll.mui
0x83056e18c8c0	\Windows\System32\WinMetadata\Windows.UI.winmd
0x83056e18cd70	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\Database\LOG
0x83056e18d220	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0x83056e18d3b0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Site Characteristics Database\000063.ldb
0x83056e18d540	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0x83056e18d9f0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0x83056e18dea0	\Windows\System32\en-US\svchost.exe.mui
0x83056e18e1c0	\Windows\System32\en-US\KernelBase.dll.mui
0x83056e18e990	\Windows\System32\EAMProgressHandler.dll
0x83056e18f160	\Windows\System32\en-US\Windows.Web.dll.mui
0x83056e18f480	\Windows\System32\en-US\propsys.dll.mui
0x83056e18f610	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0x83056e190420	\Windows\System32\en-US\winmm.dll.mui
0x83056e192360	\LOCAL\mojo.external_task_manager_1180
0x83056e192810	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Favicons
0x83056e1929a0	\$Directory
0x83056e192b30	\$Directory
0x83056e1937b0	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_0
0x83056e193940	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_2
0x83056e193df0	\Windows\System32\nlmproxy.dll
0x83056e194110	\Windows\System32\wdmaud.drv
0x83056e1942a0	\Windows\System32\en-US\MMDevAPI.dll.mui
0x83056e1945c0	\Windows\System32\en-US\usosvc.dll.mui
0x83056e194750	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_0
0x83056e1948e0	\Windows\System32\ksuser.dll
0x83056e194c00	\Windows\System32\msacm32.drv
0x83056e194d90	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_1
0x83056e1950b0	\Windows\System32\midimap.dll
0x83056e1953d0	\Windows\System32\msacm32.dll
0x83056e195560	\Windows\System32\audiodg.exe
0x83056e1956f0	\Windows\System32\Windows.Perception.Stub.dll
0x83056e195880	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_1
0x83056e195ba0	\Windows\System32\en-US\wdmaud.drv.mui
0x83056e195d30	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\ShaderCache\data_2
0x83056e1961e0	\Windows\System32\WMALFXGFXDSP.dll
0x83056e196820	\Windows\System32\en-US\crypt32.dll.mui
0x83056e196b40	\Windows\rescache\_merged\277293905\2204950350.pri
0x83056e196cd0	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\resources.pri
0x83056e196e60	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0x83056e197180	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0x83056e1977c0	\CMNotify
0x83056e197950	\Program Files (x86)\Microsoft\Edge\Application\128.0.2739.79
0x83056e198c10	\Users\rashmi\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\000003.ldb
0x83056e1990c0	\Windows\System32\configmanager2.dll
0x83056e199ed0	\$Directory
0x83056e19a6a0	\Windows\System32\AudioEng.dll
0x83056e19d260	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2
0x83056e19d3f0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708
0x83056e19d8a0	\Windows\System32
0x83056e19da30	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
0x83056e19dd50	\Windows\System32\en-US\windows.storage.dll.mui
0x83056e19dee0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1949_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
